,gene_name,log_fc,pvals_adj,pts
98,DANCR,1.6705387,5.18946601402776e-20,0.9871794871794872
99,PROM2,6.217033,5.2421088359606e-20,0.8717948717948718
100,SSSCA1,2.035419,6.192114225276278e-20,0.9743589743589743
101,FGFBP1,4.070486,7.664566510658672e-20,0.8974358974358975
102,AKR1A1,2.3523178,7.664566510658672e-20,0.9358974358974359
103,SAMD9,1.0287253,8.642466751349457e-20,1.0
104,NADK2,0.85522753,9.443617876438118e-20,1.0
105,CD9,1.7091243,9.948620788127627e-20,1.0
106,EXOC6B,2.2458916,1.0870026690323866e-19,0.9487179487179487
107,TPD52L1,1.7925392,1.2189548926098724e-19,0.9743589743589743
108,ICT1,1.5382805,2.0269728827893882e-19,0.9487179487179487
109,LAMA3,2.7463107,2.468278076487023e-19,0.9871794871794872
110,HIBADH,2.5286133,2.533361899333739e-19,0.9487179487179487
111,CALML3,20.26277,2.600196937114506e-19,0.8461538461538461
112,ELOVL6,2.1697066,3.084585839216844e-19,0.9487179487179487
113,TRAPPC2L,1.8740889,3.084585839216844e-19,0.9615384615384616
114,FAM213A,2.759767,4.802349146799547e-19,0.9358974358974359
115,AUP1,1.1464225,7.170754817753345e-19,1.0
116,CDV3,1.0602187,9.111559750706323e-19,1.0
117,HAS2,5.2362413,1.2054733148219062e-18,0.8589743589743589
118,GALNT12,9.102431,1.3841893124393344e-18,0.8333333333333334
119,SLBP,2.0112038,1.6736589484546415e-18,0.9615384615384616
120,DDX43,6.2816195,1.7972085442328554e-18,0.8461538461538461
121,UGDH,0.86793566,2.5203441152630508e-18,0.9871794871794872
122,ENOPH1,2.7504306,2.904229202929702e-18,0.9358974358974359
123,C7ORF55-LUC7L2,3.4374394,2.9231987537320114e-18,0.8974358974358975
124,NEFL,22.043022,3.1718379462771736e-18,0.8205128205128205
125,CROT,3.1676838,3.2547684558365e-18,0.9230769230769231
126,DAPP1,2.7858424,3.847573189616232e-18,0.9615384615384616
127,TRIM16L,0.9003225,3.847573189616232e-18,1.0
128,CD58,1.9261883,4.413474326751307e-18,0.9487179487179487
129,HSPA4L,1.4203358,4.413474326751307e-18,0.9871794871794872
130,PSMD13,1.7965635,4.413474326751307e-18,0.9871794871794872
131,LINC00842,2.004805,4.528837598637429e-18,0.9230769230769231
132,INPP4B,1.2410256,5.373102459351582e-18,0.9871794871794872
133,KCNK1,3.851918,5.7423028917684825e-18,0.8846153846153846
134,FKBP11,2.1380608,5.9569153137334994e-18,0.9743589743589743
135,INSIG2,2.8543444,6.08853921920146e-18,0.9230769230769231
136,SULT1E1,4.637646,8.851578010124589e-18,0.8461538461538461
137,TSPO,0.8877526,1.0144693473047854e-17,1.0
138,H3F3A,1.606924,1.2065102573552003e-17,0.9487179487179487
139,ATG3,1.9873188,1.3325610464654321e-17,0.9615384615384616
140,GSTO2,3.5086598,1.3822117047029024e-17,0.9102564102564102
141,PSD4,3.873656,1.4984635066755893e-17,0.8717948717948718
142,USP3,3.017769,1.5832879083364325e-17,0.9230769230769231
143,NEFM,3.057672,4.383443536349938e-17,0.8717948717948718
144,HNRNPD,1.5044239,4.383443536349938e-17,1.0
145,UPP1,1.1480682,5.814020202221342e-17,0.9615384615384616
146,LAMP1,1.548244,8.522181330672967e-17,0.9743589743589743
147,NSMCE1,1.1889608,1.2878046430999437e-16,0.9743589743589743
148,SNRNP27,1.0227424,1.2878046430999437e-16,0.9743589743589743
149,TAF13,0.77318734,1.3935007754539125e-16,1.0
150,PPTC7,2.6201787,1.4289784271346123e-16,0.8974358974358975
151,KRTCAP3,7.210131,2.1525246554943131e-16,0.782051282051282
152,MEST,1.5496874,2.507657264403677e-16,0.9358974358974359
153,PMM2,2.712924,2.8697233105629193e-16,0.8974358974358975
154,IL1RL1,4.6054235,3.651336995317628e-16,0.8076923076923077
155,GBP6,21.494297,3.947279001370686e-16,0.7692307692307693
156,LY6D,20.618544,3.947279001370686e-16,0.7692307692307693
157,HSPB1,1.3927833,4.2669904626774817e-16,1.0
158,GPI,1.2125511,7.434500923250845e-16,0.9871794871794872
159,MCM6,3.0866742,8.171072749431058e-16,0.8974358974358975
160,LTV1,0.93082345,8.611982908167819e-16,0.9743589743589743
161,KLK7,21.170017,1.2723513265957773e-15,0.7564102564102564
162,SEC11C,1.561701,1.3843646213336161e-15,0.9358974358974359
163,GRN,1.3187815,1.3843646213336161e-15,0.9743589743589743
164,UBE2G2,1.1247009,1.4994848238506348e-15,0.9871794871794872
165,SIVA1,0.72524685,1.6190122484062624e-15,0.9615384615384616
166,KMT2A,1.4520882,1.6592062160455656e-15,0.9743589743589743
167,IFI44,2.0740323,1.6951804329200818e-15,0.9230769230769231
168,MAP1LC3B,1.1898488,1.9163632570569186e-15,0.9743589743589743
169,TIMM44,1.1993196,2.366560834280544e-15,0.9743589743589743
170,KNOP1,1.2178795,3.815949314716183e-15,0.9487179487179487
171,TOMM5,1.2896738,3.856958778361255e-15,0.9871794871794872
172,DUSP6,1.8779951,4.104769625507824e-15,0.9487179487179487
173,SNF8,1.4366977,4.563594168596185e-15,0.9615384615384616
174,OSER1,1.4387299,4.675766835730971e-15,0.9743589743589743
175,PSAT1,0.84747225,5.043572494603031e-15,1.0
176,NKX3-1,1.7472931,5.0977837876345066e-15,0.9102564102564102
177,ING3,1.4062811,5.223014850635836e-15,0.9615384615384616
178,GRHPR,1.0620006,6.589600294749621e-15,0.9871794871794872
179,SRPK2,1.3840075,6.936021767857757e-15,0.9615384615384616
180,FTSJ1,1.7769549,7.202486897308377e-15,0.9230769230769231
181,PIBF1,2.506314,1.000206964137354e-14,0.8846153846153846
182,STOM,1.5575075,1.0109068303751753e-14,1.0
183,MARVELD2,0.9910691,1.1161805201021182e-14,0.9487179487179487
184,RAB25,19.951294,1.1870052207773973e-14,0.7307692307692307
185,AUTS2,20.972727,1.1870052207773973e-14,0.7307692307692307
186,C16ORF54,5.0962133,1.3715646003775189e-14,0.7435897435897436
187,TIMM17A,0.71669984,1.40487848624715e-14,1.0
188,CCNT1,1.7576183,1.4389972200778118e-14,0.9230769230769231
189,NRP2,3.1631138,1.5548047228478392e-14,0.8205128205128205
190,CSRP2,0.91399586,1.6355803150498423e-14,0.9743589743589743
191,DDR1,3.015708,1.7858097219225977e-14,0.8589743589743589
192,PTPN13,1.8427469,1.804872841087682e-14,0.9487179487179487
193,PTAFR,5.7941766,1.8984564022169128e-14,0.7435897435897436
194,MAP2K1,1.4155381,2.1002129670029218e-14,0.9743589743589743
195,DESI1,2.7671468,2.292475408682308e-14,0.9102564102564102
196,SH3YL1,2.5995584,2.6104055235354265e-14,0.8846153846153846
197,KLF10,1.3678945,2.9953428732380915e-14,0.9487179487179487
198,GPR87,1.7711643,3.320230295180775e-14,0.9487179487179487
199,BLCAP,0.73577327,3.400041224966305e-14,1.0
200,RNPEP,1.6029587,4.1752941929574896e-14,0.9743589743589743
201,FAM83F,2.5536475,5.1648124857778195e-14,0.8333333333333334
202,ZNF644,0.72424424,5.344189330190037e-14,0.9871794871794872
203,PPP1R14C,1.3279607,5.344189330190037e-14,0.9743589743589743
204,C12ORF75,1.0441872,6.236023644744299e-14,0.9230769230769231
205,GPATCH2L,1.1302749,7.050901695484228e-14,0.9615384615384616
206,ABHD3,3.093633,7.125300021418133e-14,0.8333333333333334
207,CYP2S1,5.7627993,7.765929209844697e-14,0.7435897435897436
208,PGD,1.7334772,7.950605974056385e-14,0.8846153846153846
209,ASS1,2.3741286,8.333134190771609e-14,0.8461538461538461
210,MMS22L,2.103927,8.509969611121514e-14,0.9230769230769231
211,AATF,1.7891107,8.94142492853846e-14,0.9487179487179487
212,MARVELD3,19.225288,1.0504428618278674e-13,0.7051282051282052
213,NCKAP5,20.363243,1.0504428618278674e-13,0.7051282051282052
214,ANAPC7,1.8466197,1.0893462701989105e-13,0.9743589743589743
215,DENND2C,2.4731104,1.2366091433646157e-13,0.8461538461538461
216,FAM83C,9.236434,1.4633100002235502e-13,0.7051282051282052
217,TANK,1.1250435,1.4633100002235502e-13,0.8974358974358975
218,TMEM248,1.410979,1.5769395172631868e-13,0.9358974358974359
219,AFMID,0.65822846,1.6481972997106073e-13,1.0
220,CSTF2,2.0274863,1.6481972997106073e-13,0.8974358974358975
221,KIF3A,2.7480145,1.8134310226521274e-13,0.8717948717948718
222,STON2,1.7744085,2.1097897420441708e-13,0.9487179487179487
223,RSBN1L,1.9321619,2.46764372923935e-13,0.9102564102564102
224,TAB2,1.8525388,2.46764372923935e-13,0.9102564102564102
225,SOX9,0.638664,2.4934681534678643e-13,0.9871794871794872
226,MMP28,6.9705358,2.7483051773784703e-13,0.7051282051282052
227,TNFAIP8,1.186256,2.8060971771390326e-13,0.9743589743589743
228,ZNF430,2.3518171,2.8060971771390326e-13,0.8974358974358975
229,MAEA,1.9417042,2.94581251203028e-13,0.8974358974358975
230,TRUB2,1.6983945,3.4949293824632516e-13,0.9102564102564102
231,HNRNPLL,2.3215532,3.930908495117097e-13,0.8717948717948718
232,C16ORF72,1.1735235,3.930908495117097e-13,1.0
233,BCS1L,1.4492481,4.5233451234408426e-13,0.9102564102564102
234,FAM84B,1.8610379,5.372487129626049e-13,0.9358974358974359
235,PVRL4,8.286013,5.767916621910894e-13,0.6923076923076923
236,LRCH3,2.068673,5.767916621910894e-13,0.8846153846153846
237,DGKA,2.9756768,6.482025395696324e-13,0.7948717948717948
238,MCM5,2.7646842,7.150155724067574e-13,0.8461538461538461
239,PPME1,0.9042123,7.224311180212618e-13,0.9871794871794872
240,SCD,1.0592548,7.299252155453661e-13,0.9743589743589743
241,ECE2,2.1407228,7.932581093162272e-13,0.8846153846153846
242,BRI3BP,1.7509066,7.997317775337749e-13,0.8717948717948718
243,KDELR2,0.71567714,7.997317775337749e-13,0.9615384615384616
244,CNPY2,1.2453369,9.135073249534096e-13,0.9358974358974359
245,RPL22L1,0.66296804,1.151712345283764e-12,0.9358974358974359
246,SLC7A8,6.522048,1.347491222895986e-12,0.6923076923076923
247,VSNL1,7.5231543,1.5406790799477551e-12,0.6794871794871795
248,ALDH1L2,1.8430382,1.5954673361920123e-12,0.8846153846153846
249,RBM23,1.0049922,1.6934565598873175e-12,0.9358974358974359
250,ASAP1,0.74073446,1.83445840045234e-12,0.9743589743589743
251,MISP,3.8448741,1.853301692696151e-12,0.7307692307692307
252,RDH10,1.6900972,2.33595467116766e-12,1.0
253,COQ9,1.2394618,3.107260726429636e-12,0.8974358974358975
254,NUFIP2,1.9690452,3.107260726429636e-12,0.9358974358974359
255,TFB1M,2.2497823,3.5744033381257764e-12,0.8461538461538461
256,KIN,1.9671775,3.837142254158605e-12,0.8717948717948718
257,SIGMAR1,1.675957,4.593327953580543e-12,0.9487179487179487
258,PAK1IP1,1.26789,5.473787272534739e-12,0.9102564102564102
259,GJB2,17.813543,6.5983498614700894e-12,0.6538461538461539
260,ST14,19.311455,6.5983498614700894e-12,0.6538461538461539
261,HILPDA,3.6259744,6.827153423532173e-12,0.7435897435897436
262,NUP205,2.0834267,8.239989928810172e-12,0.8974358974358975
263,WISP3,2.0383346,9.122950414556825e-12,0.8333333333333334
264,MRPS11,0.8370868,9.214464078131451e-12,0.9743589743589743
265,FDFT1,0.49934316,1.034268830807582e-11,1.0
266,SNCG,4.488909,1.1333039222733634e-11,0.717948717948718
267,SHOC2,1.3147748,1.1722201972742853e-11,0.9615384615384616
268,BABAM1,1.167703,1.2124489017190001e-11,0.9743589743589743
269,ZNF195,2.7176974,1.2945001567171728e-11,0.8333333333333334
270,GFOD1,3.9374962,1.3204896865745147e-11,0.7307692307692307
271,MSH2,2.432218,1.3496074666923624e-11,0.8461538461538461
272,RAB38,1.8528731,1.3958182288499621e-11,0.9871794871794872
273,ELOVL4,3.741915,1.7311489232964107e-11,0.717948717948718
274,DTD2,2.6949978,1.8114074648305185e-11,0.7948717948717948
275,ELF3,4.4410334,1.82942372642931e-11,0.6794871794871795
276,SLC4A11,5.49813,2.2096970433550984e-11,0.6794871794871795
277,FAM217B,1.4710605,2.2537735158176277e-11,0.9230769230769231
278,BORA,4.0587745,2.3489725162286074e-11,0.7435897435897436
279,AIM1,1.3727374,2.6362838806442794e-11,0.9615384615384616
280,ANKRD18B,2.583409,2.6937451265854303e-11,0.7692307692307693
281,TTC22,4.123378,3.022299181404079e-11,0.6923076923076923
282,LCN2,2.7749367,3.192142826371144e-11,0.8076923076923077
283,GNAI1,2.2964435,3.700503797726888e-11,0.8461538461538461
284,COX6B2,6.577219,3.953316070013811e-11,0.6410256410256411
285,NRG4,4.0303206,4.571719158636616e-11,0.7051282051282052
286,EMC2,0.83466387,5.2466602855132536e-11,0.9743589743589743
287,ELP5,1.6144134,6.121876205938399e-11,0.8717948717948718
288,NPR3,9.491308,6.121876205938399e-11,0.6410256410256411
289,LIPH,1.2453793,7.318515737939463e-11,0.9102564102564102
290,ZNF664,1.7351243,7.47505216894326e-11,0.8461538461538461
291,ALKBH2,1.3672681,9.956586142314024e-11,0.8205128205128205
292,MTSS1,2.3515766,1.1594894017055621e-10,0.7948717948717948
293,ITGB6,1.4099053,1.2390734745907559e-10,0.8205128205128205
294,FRMD4B,1.0704552,1.3239994690605852e-10,0.8461538461538461
295,GGH,0.57154936,1.3367640040723232e-10,0.9615384615384616
296,KRT16,4.984656,1.34965212923824e-10,0.6410256410256411
297,IGFBP6,0.7273092,1.709730412382138e-10,0.9743589743589743
298,LRRC42,2.051064,1.8404907398748424e-10,0.8589743589743589
299,MTRNR2L2,1.4988065,1.9218932735565514e-10,0.8333333333333334
300,PCBD2,1.7155942,2.1804696642394615e-10,0.9102564102564102
301,GLS,1.6230308,2.2013367566096286e-10,0.9743589743589743
302,BPGM,2.340707,2.395505122283666e-10,0.782051282051282
303,GCLC,1.1536884,2.72539851060798e-10,0.9102564102564102
304,TNFSF10,2.640031,3.235217104332204e-10,0.7435897435897436
305,PARD6B,0.83675414,3.3024409867397096e-10,0.9743589743589743
306,TNFRSF10A,2.7817461,4.024898580610852e-10,0.7435897435897436
307,C8ORF76,1.0673766,4.108124542696248e-10,0.8333333333333334
308,RNF216P1,1.4454888,4.186165173093823e-10,0.8461538461538461
309,BSG,0.391313,4.186165173093823e-10,1.0
310,HAS3,0.94933814,5.080107111258068e-10,0.8717948717948718
311,SORL1,2.525183,6.036161039542923e-10,0.7948717948717948
312,RNF114,0.63807577,6.149902058695699e-10,0.9230769230769231
313,ZFAND2A,1.6691612,7.590808699244299e-10,0.8205128205128205
314,CNTN1,19.99752,7.733238906975635e-10,0.5897435897435898
315,CLUH,2.2553842,7.878340347713662e-10,0.7564102564102564
316,LTA4H,0.9742984,8.305759401625437e-10,0.9871794871794872
317,ID1,1.6210643,8.369902655399067e-10,0.8205128205128205
318,SDHAP1,2.4654646,9.343044005076698e-10,0.7564102564102564
319,UBE2B,1.8460574,1.0047845013615342e-09,1.0
320,BLOC1S6,0.9413103,1.0235655586024224e-09,0.9358974358974359
321,AKAP13,1.1036581,1.0638397912512854e-09,1.0
322,PTHLH,1.804817,1.0638397912512854e-09,0.8589743589743589
323,TMPRSS4,9.576876,1.0638397912512854e-09,0.5897435897435898
324,PLAUR,0.9028851,1.1091158304986413e-09,0.9230769230769231
325,CENPM,1.7192494,1.1194206998924496e-09,0.8076923076923077
326,ACKR3,5.5025673,1.201662430032498e-09,0.6923076923076923
327,DUS2,1.6565951,1.3057754273987022e-09,0.8333333333333334
328,NDUFAF6,2.1400936,1.3321254219408514e-09,0.8205128205128205
329,TBC1D32,2.8406734,1.449483710371176e-09,0.7564102564102564
330,RANBP3,2.3580127,1.5411165766843685e-09,0.7948717948717948
331,DHX36,0.3319307,1.5673063499780383e-09,1.0
332,POLDIP3,1.2289857,1.7550569496944794e-09,0.9102564102564102
333,IGFBP3,1.982695,1.964719630450833e-09,0.8589743589743589
334,MOB4,1.968834,1.964719630450833e-09,0.9230769230769231
335,NVL,1.1966302,2.091200443276606e-09,0.9230769230769231
336,NPL,3.737004,2.2020922353987e-09,0.6794871794871795
337,TP53TG1,1.4994509,2.2189363253828906e-09,0.7948717948717948
338,DHCR7,1.1907454,2.3543015774765123e-09,0.8974358974358975
339,NUBP2,1.7498565,2.6655189692536956e-09,0.7948717948717948
340,C18ORF21,2.5773582,2.718453234582814e-09,0.7692307692307693
341,EXOSC5,1.7115365,2.8274266693796872e-09,0.8205128205128205
342,GLUL,1.8556149,3.3272159116840804e-09,0.9230769230769231
343,TRMT1,2.1061168,3.3574534769098447e-09,0.8076923076923077
344,CAMK2G,2.4467924,3.4237785845480163e-09,0.7564102564102564
345,ZBTB11,2.6471431,3.4548816779705794e-09,0.7564102564102564
346,EIF4EBP1,1.339772,3.730277228017143e-09,0.9487179487179487
347,DPH2,2.0090241,3.88439880276556e-09,0.782051282051282
348,AKR1C2,6.4255877,3.960891872444974e-09,0.5897435897435898
349,MYC,1.2457008,4.0388577372754334e-09,1.0
350,B3GNT5,1.0138011,4.075446228067844e-09,0.9358974358974359
351,MIR4426,1.0785236,4.281871223435175e-09,0.8076923076923077
352,YIPF3,1.4022094,4.32062084790592e-09,0.8589743589743589
353,B3GALNT2,1.7500571,4.7753467571354985e-09,0.8333333333333334
354,SLC48A1,1.7366617,5.016302405662133e-09,0.9743589743589743
355,KRCC1,1.1267555,5.061550344311568e-09,0.8589743589743589
356,FLAD1,2.1613348,5.693235443894882e-09,0.782051282051282
357,SLC25A37,0.45446065,5.864891977461371e-09,0.9871794871794872
358,ADD1,1.3826783,6.353692598601685e-09,0.9102564102564102
359,GEMIN2,1.5575699,6.535508844323977e-09,0.8076923076923077
360,TIMM8A,1.6390541,6.535508844323977e-09,0.8333333333333334
361,SUCO,1.4631654,6.862781165014213e-09,0.8717948717948718
362,TNFRSF1A,1.3653402,7.068750626723268e-09,0.8846153846153846
363,CDK5RAP1,1.5626789,7.280745592123356e-09,0.8461538461538461
364,ATXN1L,1.7909888,7.345913738236181e-09,0.7564102564102564
365,PIR,3.5746775,7.411660439957644e-09,0.7692307692307693
366,FDPS,0.79570735,8.600423928431781e-09,0.9358974358974359
367,QRSL1,1.8892704,8.677121775089796e-09,0.9358974358974359
368,VTRNA1-3,2.480014,8.832557650049422e-09,0.7564102564102564
369,TRIM6,4.4768395,8.832557650049422e-09,0.6666666666666666
370,RNF40,2.2364957,9.18973105011566e-09,0.782051282051282
371,SLC43A3,6.793396,9.354164932611679e-09,0.5641025641025641
372,RFC5,1.6100366,9.354164932611679e-09,0.9102564102564102
373,ZNF7,1.5140433,9.632762039141955e-09,0.8589743589743589
374,SYNE2,1.0536321,9.718492932030283e-09,0.9871794871794872
375,ARFIP1,0.8267139,1.000766640771244e-08,0.9615384615384616
376,ANXA2P2,0.57278156,1.0503568070367024e-08,0.9615384615384616
377,TAF2,0.6908332,1.0705640009998472e-08,0.9871794871794872
378,TMEM41B,1.027939,1.1482313279765025e-08,0.9871794871794872
379,MRPL41,2.9883084,1.279004382764561e-08,0.717948717948718
380,DDX39A,1.694578,1.3575109938249661e-08,0.9230769230769231
381,ARTN,5.8561954,1.528855492591102e-08,0.5641025641025641
382,PRKRIP1,2.1027272,1.589801013429643e-08,0.7692307692307693
383,NME6,0.9301412,1.7871793330031124e-08,0.8461538461538461
384,ALG3,1.2498994,1.7871793330031124e-08,0.9871794871794872
385,NOA1,2.0422227,2.298615527448917e-08,0.782051282051282
386,TMEM246,18.958817,2.4310040053106772e-08,0.5384615384615384
387,FAM84A,19.943691,2.4310040053106772e-08,0.5384615384615384
388,FAM178A,0.72674376,2.5267147071318663e-08,0.9102564102564102
389,NDUFV2,2.813953,2.6754194631210304e-08,0.6410256410256411
390,ZNF330,2.318811,2.9809559368442996e-08,0.782051282051282
391,WDR34,2.612904,3.420484252977337e-08,0.7564102564102564
392,DDX60,1.7833303,3.479676011296191e-08,0.8589743589743589
393,TXNDC12,1.3952903,3.724100094864819e-08,0.9743589743589743
394,TRMT10B,1.4584001,3.7933864342076794e-08,0.7948717948717948
395,SPDL1,0.63093734,3.8639283666657414e-08,0.8974358974358975
396,ABHD17C,2.2065792,4.043277975421904e-08,0.7051282051282052
397,KLHL8,2.254417,4.067360167356118e-08,0.7435897435897436
398,TLDC1,1.822783,4.067360167356118e-08,0.7692307692307693
399,CUEDC2,1.4447418,4.183860467367832e-08,0.8333333333333334
400,REL,1.4656563,4.214280695399614e-08,0.8205128205128205
401,PIGT,0.62985456,4.6254837168898565e-08,0.9615384615384616
402,CBR3-AS1,4.0661454,4.711072742487722e-08,0.5897435897435898
403,ETNK1,0.519162,4.792036269181187e-08,1.0
404,NXF1,0.75156343,5.0197346859660336e-08,0.9358974358974359
405,CMSS1,0.47154087,5.554090751246582e-08,0.9230769230769231
406,CNEP1R1,0.821153,5.7604781490989317e-08,0.9615384615384616
407,MRPL14,0.64974326,5.7604781490989317e-08,0.9743589743589743
408,MPV17,1.7132754,6.211599248533301e-08,0.8974358974358975
409,UNG,1.4288808,6.42545335065127e-08,0.8076923076923077
410,MCCC1,1.6431434,6.543317020654407e-08,0.7435897435897436
411,GGCX,1.6912975,6.654913131204028e-08,0.8717948717948718
412,FANCL,0.8526436,6.77687730668778e-08,0.8974358974358975
413,SESN3,3.7159986,7.164923765537488e-08,0.5897435897435898
414,KMT2E,0.7287199,7.583997915155987e-08,1.0
415,ERP29,0.3558404,8.026846309351134e-08,0.9743589743589743
416,RAPGEFL1,3.1933627,9.141107320836392e-08,0.6025641025641025
417,MAST4,1.3055493,9.218030509761285e-08,0.8589743589743589
