,gene_name,log_fc,pvals_adj,pts
6483,FYB,-0.86800635,0.008855147080442539,0.28735632183908044
6484,XXYLT1,-1.6840868,0.00837960407928195,0.22988505747126436
6485,FASTKD3,-0.2620963,0.008032146203376844,0.9425287356321839
6486,OARD1,-0.6423556,0.007948501507060727,0.6896551724137931
6487,CCSAP,-1.3150303,0.007835759564698822,0.5172413793103449
6488,TMEM234,-3.4628146,0.007835759564698822,0.16091954022988506
6489,GEMIN4,-0.65698165,0.007835759564698822,0.42528735632183906
6490,ZNF700,-1.9364765,0.007686240207845621,0.3333333333333333
6491,HAS2-AS1,-19.024183,0.007605882640483657,0.0
6492,CYP4F3,-16.556322,0.007605882640483657,0.0
6493,NPIPB5,-1.9262354,0.007605882640483657,0.19540229885057472
6494,SOCS2,-2.207476,0.007534983740530864,0.20689655172413793
6495,CROCCP2,-0.97042894,0.007382177384116609,0.5402298850574713
6496,LINC00641,-2.5063071,0.007268381979839363,0.25287356321839083
6497,RNF144B,-0.9964864,0.007232203977867044,0.8160919540229885
6498,HOGA1,-2.7084985,0.006855398138739712,0.05747126436781609
6499,C1ORF50,-2.450965,0.006673813342737143,0.3218390804597701
6500,GPR22,-0.503762,0.006673813342737143,0.9195402298850575
6501,TSSC1,-0.3311837,0.006607032577759168,0.3218390804597701
6502,TMEM251,-0.5627523,0.006504214803135481,0.9770114942528736
6503,PALMD,-8.777893,0.0064352338120245755,0.011494252873563218
6504,GSTZ1,-0.9485272,0.006250544843633227,0.5632183908045977
6505,PGBD2,-1.3346266,0.0062226740400830784,0.22988505747126436
6506,SUZ12,-0.27551293,0.006125343039587414,1.0
6507,GRTP1,-2.3272946,0.006094403725593021,0.13793103448275862
6508,INTU,-1.4943373,0.00603295430741804,0.8735632183908046
6509,LRRC47,-0.72650486,0.005938345059465014,0.6436781609195402
6510,ASB8,-2.164786,0.005815456478358006,0.7471264367816092
6511,WDR47,-2.1229084,0.005694901761035267,0.25287356321839083
6512,BBS10,-1.2006493,0.005665960635419902,0.41379310344827586
6513,ABCG2,-1.7126135,0.005457399208279415,0.3793103448275862
6514,PLEC,-0.6208694,0.005429566296542493,0.8735632183908046
6515,ANKRD29,-4.5603814,0.005405071523285719,0.10344827586206896
6516,DNAJB9,-1.0928829,0.005380681428481956,0.5977011494252874
6517,ANGPTL4,-2.2514515,0.0052923465747524686,0.7241379310344828
6518,NAT9,-1.8456887,0.005122715385052303,0.6091954022988506
6519,KREMEN1,-2.0727875,0.005099493905435716,0.04597701149425287
6520,STARD3NL,-0.41659203,0.005099493905435716,0.8275862068965517
6521,TCEANC2,-3.0831327,0.005076372254669123,0.40229885057471265
6522,MCAT,-3.2529416,0.0048878387782325255,0.16091954022988506
6523,SAYSD1,-19.896822,0.004837650879315547,0.0
6524,TJP2,-0.7770583,0.004837650879315547,0.8275862068965517
6525,INPP5F,-1.6528937,0.004818516148064602,0.6666666666666666
6526,ZNF267,-1.564715,0.004799460704050124,0.25287356321839083
6527,ARNTL2,-0.39740965,0.004780484260694411,0.3563218390804598
6528,CMAS,-0.5854844,0.004755842760925415,0.6666666666666666
6529,TNFRSF25,-4.944493,0.0047313181885985,0.08045977011494253
6530,ABCC5,-0.47780532,0.00468261783961716,0.6666666666666666
6531,DDX17,-0.5339341,0.004478798160404604,0.9885057471264368
6532,CHCHD4,-0.7653211,0.0044298071540945375,0.5402298850574713
6533,IGSF9,-3.0651786,0.004409504501620693,0.022988505747126436
6534,DHRS1,-2.628504,0.004338563867803367,0.7011494252873564
6535,FARS2,-1.7198331,0.004293594565911342,0.4942528735632184
6536,TMEM222,-1.7580163,0.004249055187397322,0.7586206896551724
6537,HMGB2,-0.30842122,0.0041561798478704495,0.9540229885057471
6538,OTUD1,-0.8847852,0.004110446899684166,0.6436781609195402
6539,C1QTNF6,-0.85211504,0.003978446008226713,0.5862068965517241
6540,TSPAN15,-2.9934628,0.003978446008226713,0.11494252873563218
6541,QSER1,-0.40347317,0.003848002743072893,0.9195402298850575
6542,ASL,-1.4051157,0.0038100750334627725,0.3103448275862069
6543,DGCR8,-0.6198262,0.0038100750334627725,0.7586206896551724
6544,EBPL,-1.4618473,0.0037924065740636663,0.4827586206896552
6545,SAT2,-1.2026123,0.003777139268293572,0.9195402298850575
6546,CDR2,-1.6277173,0.003713342748739271,0.3218390804597701
6547,FAM83A-AS1,-3.6849518,0.003652793601316611,0.034482758620689655
6548,SRD5A1,-1.0454519,0.003429284399766967,0.7816091954022989
6549,ZBTB48,-2.2657466,0.0034111384545978322,0.2413793103448276
6550,IMMP1L,-0.27960417,0.0034111384545978322,1.0
6551,CKMT2-AS1,-1.2790062,0.0033751126351991186,0.9310344827586207
6552,FUT2,-3.2163644,0.0032979766673996986,0.12643678160919541
6553,KLHL36,-1.0509719,0.0032244735407760115,0.5172413793103449
6554,ZNF165,-0.7085759,0.0032073303839827492,0.39080459770114945
6555,MED17,-1.4791757,0.003156405698077766,0.42528735632183906
6556,KLF11,-2.9002938,0.0030129513877418294,0.12643678160919541
6557,GAST,-19.8551,0.0030129513877418294,0.0
6558,HEBP2,-0.5558946,0.0029277538603827585,0.41379310344827586
6559,DNAJB4,-0.6021939,0.0028465674229641432,0.9540229885057471
6560,TRMT44,-2.3787303,0.0028160874610145513,0.21839080459770116
6561,GRB7,-2.5463812,0.0027179278984348133,0.05747126436781609
6562,TPM1,-0.5383661,0.0027179278984348133,0.9770114942528736
6563,SLC5A6,-3.0293932,0.0026920952448813602,0.40229885057471265
6564,PA2G4P4,-2.3458264,0.0025576509642433083,0.4367816091954023
6565,R3HCC1L,-0.90295327,0.0025284551396949234,0.7816091954022989
6566,RNF152,-0.9067397,0.0024995684934553514,0.25287356321839083
6567,MARVELD1,-2.343837,0.0024575862538107865,0.632183908045977
