,gene_name,log_fc,pvals_adj,pts
5852,HRASLS,-1.9328549,0.6714735325812315,0.03557312252964427
5853,MOCS1,-1.4727161,0.6714735325812315,0.04743083003952569
5854,ANKRD13D,-0.36889803,0.6714735325812315,0.5217391304347826
5855,SLC25A45,-0.53430945,0.6703955032370601,0.3241106719367589
5856,THEM5,-1.216208,0.6701087880792331,0.10276679841897234
5857,NAT14,-0.27045026,0.6691017651532795,0.13043478260869565
5858,SLC2A1-AS1,-1.2617942,0.668312318358201,0.09090909090909091
5859,ANXA9,-1.8368045,0.6680262380542916,0.06324110671936758
5860,KHK,-1.2420313,0.6679573241658111,0.04743083003952569
5861,RNF139-AS1,-0.24856545,0.6679573241658111,0.3201581027667984
5862,PTPRG-AS1,-0.1733917,0.6679573241658111,0.3201581027667984
5863,PPP1R3C,-0.95643145,0.6678206798834465,0.07114624505928854
5864,ZNF30,-1.74257,0.6678206798834465,0.04743083003952569
5865,ANKRD42,-0.14225152,0.6672502211083668,0.5177865612648221
5866,ADSSL1,-0.33265787,0.6655260327705316,0.23715415019762845
5867,FGFR2,-0.17766792,0.6628023087685586,0.391304347826087
5868,GPRC5D,-3.9516597,0.6625180947044935,0.007905138339920948
5869,WDR47,-0.3895224,0.661016865292611,0.43873517786561267
5870,SCIN,-3.9500124,0.6605168622602597,0.007905138339920948
5871,PID1,-1.2126572,0.6595174671598918,0.15019762845849802
5872,RPS6KL1,-2.7412932,0.6590180753599335,0.019762845849802372
5873,PPFIBP2,-1.0811217,0.6590180753599335,0.1857707509881423
5874,C9ORF142,-0.19047722,0.6534590370669129,0.616600790513834
5875,PPP1CC,-0.050208002,0.6503355357496787,0.9881422924901185
5876,LINC00578,-0.76269567,0.6503355357496787,0.1225296442687747
5877,C2ORF44,-0.13526058,0.6499851791556757,0.2885375494071146
5878,B3GNT2,-0.4501879,0.6489945011030029,0.3201581027667984
5879,WDR25,-0.32370675,0.6477913486491069,0.26877470355731226
5880,PRSS22,-2.3687325,0.6477913486491069,0.04743083003952569
5881,ELMOD1,-2.0915492,0.6477913486491069,0.04743083003952569
5882,EMC9,-0.20891215,0.6477913486491069,0.5019762845849802
5883,C2ORF15,-1.74146,0.6473749127500563,0.09486166007905138
5884,TMEM184A,0.23926888,0.6461729875052473,0.10276679841897234
5885,ZFAND4,-0.10308628,0.6458924346138127,0.2727272727272727
5886,TMEM25,-0.9416125,0.6446920312475312,0.12648221343873517
5887,DNMT3A,-0.20794956,0.6437057650274411,0.6442687747035574
5888,CA1,-3.4366703,0.6395569708134256,0.019762845849802372
5889,LCTL,-0.6126399,0.6387869269545419,0.35177865612648224
5890,POGK,-0.29506636,0.6387869269545419,0.7233201581027668
5891,NEXN-AS1,-1.9449803,0.6368252403390661,0.1422924901185771
5892,COL6A3,-0.3270264,0.634233939574139,0.43478260869565216
5893,NOP14-AS1,-0.835456,0.6337451586645657,0.4268774703557312
5894,SCN9A,-1.9017434,0.6332565879520906,0.043478260869565216
5895,LIPE,-4.2005625,0.6324905569860649,0.019762845849802372
5896,FAM86B3P,-0.045208864,0.6324905569860649,0.07509881422924901
5897,SORL1,0.02639095,0.6317251388384851,0.6403162055335968
5898,TBC1D10A,-0.6486864,0.6317251388384851,0.19367588932806323
5899,VCPKMT,0.1607853,0.6316585418365294,0.4505928853754941
